;Tabela 2 - População residente, total e respectiva distribuição percentual, ;;;;;;;;
; por situação do domicílio e grupos de idade, segundo os municípios e;;;;;;;;
;as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;
;;;;;;;;(conclusão);
Código do Município;Municípios e classes de tamanho da população dos municípios (habitantes);População residente;;;;;;;
;;Total;Distribuição percentual, por grupos de idade (%);;;;;;
;;;0 a 5 anos;6 a 14 anos;15 a 24 anos;25 a 39 anos;40 a 59 anos;60 anos ou mais;
;Rural;;;;;;;;
2108058;Paulino Neves;  9 865;16,6;25,0;20,9;16,4;13,3;7,9;
2108405;Peri Mirim;  10 135;12,5;16,8;20,0;22,5;18,2;10,1;
2108801;Pirapemas;  6 235;15,7;23,7;19,3;18,7;16,0;6,7;
2108900;Poção de Pedras;  11 330;11,3;18,8;19,3;22,6;18,6;9,4;
2109205;Presidente Juscelino;  7 421;16,1;24,8;20,2;18,1;13,9;7,1;
2109270;Presidente Sarney;  12 877;13,9;22,9;20,8;19,0;14,3;9,1;
2109304;Presidente Vargas;  6 136;15,5;24,4;20,3;18,2;14,0;7,6;
2109403;Primeira Cruz;  9 665;15,6;25,9;19,3;18,5;13,2;7,5;
2110237;Santana do Maranhão;  9 819;12,1;22,4;22,0;20,0;14,1;9,4;
2110278;Santo Amaro do Maranhão;  10 190;15,0;24,5;22,5;19,0;12,4;6,5;
2110302;Santo Antônio dos Lopes;  8 556;11,1;20,1;19,7;22,1;17,7;9,3;
2110401;São Benedito do Rio Preto;  6 750;18,2;24,7;19,0;17,0;13,6;7,5;
2110856;São Francisco do Brejão;  5 425;13,3;22,0;18,2;22,8;16,3;7,5;
2110906;São Francisco do Maranhão;  8 042;11,0;20,6;18,2;20,7;18,4;11,1;
2111003;São João Batista;  14 576;11,7;19,2;19,7;22,3;16,5;10,7;
2111029;São João do Carú;  5 986;14,5;25,0;19,5;21,4;14,5;5,2;
2111052;São João do Paraíso;  5 538;12,6;20,1;18,1;21,3;18,2;9,8;
2111078;São João do Soter;  10 592;14,0;22,4;17,5;18,3;17,5;10,3;
2111532;São Pedro da Água Branca;  1 316;16,1;21,3;19,8;18,8;16,6;7,5;
2111607;São Raimundo das Mangabeiras;  4 941;11,8;21,6;19,8;17,7;18,8;10,3;
2111722;Satubinha;  8 356;13,3;23,7;20,7;21,5;14,2;6,6;
2111748;Senador Alexandre Costa;  4 092;14,4;20,2;22,1;17,8;15,9;9,6;
2111763;Senador La Rocque;  9 259;12,7;22,4;18,3;20,6;16,4;9,6;
2111789;Serrano do Maranhão;  6 713;14,7;22,1;18,7;19,8;16,1;8,6;
2111805;Sítio Novo;  11 863;12,3;21,7;19,7;21,0;17,1;8,2;
2111904;Sucupira do Norte;  5 500;11,2;20,1;19,7;18,7;20,0;10,4;
