;Tabela 3 - Pessoas de 15 anos ou mais de idade que não sabem ler e escrever, total e respectivas;;;;;;;;;;
;taxas de analfabetismo, por cor ou raça e grupos de idade, segundo os municípios e as ;;;;;;;;;;
; classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;;;
;;;;;;;;;;;(continua)
Código do município;"Municípios e
classes de tamanho da
população dos municípios
(habitantes)";"Pessoas de 15 anos ou mais de idade que não sabem ler e escrever,
total e respectivas taxas de analfabetismo, por grupos de idade (%)";;;;;;;;;
;;15 anos ou mais;;15 a 24 anos;;25 a 39 anos;;40 a 59 anos;;60 anos ou mais;
;;Total;"Taxa
(%)";Total;"Taxa
(%)";Total;"Taxa
(%)";Total;"Taxa
(%)";Total;"Taxa
(%)"
2103174;Centro Novo do Maranhão;  2 753;25,4;   352;9,8;   814;20,5;   989;41,8;   598;66,1
2103257;Cidelândia;  2 222;24,3;   123;4,7;   472;16,0;   837;35,6;   790;63,7
2103554;Conceição do Lago-Açu;  3 076;34,9;   383;13,9;   954;31,7;  1 075;51,3;   664;69,0
2103752;Davinópolis;  2 099;25,0;   108;4,3;   393;14,7;   768;38,3;   830;67,3
2103901;Duque Bacelar;  2 178;32,0;   213;9,7;   567;27,3;   762;46,7;   636;70,4
2104008;Esperantinópolis;  3 948;30,9;   303;8,1;  1 007;26,1;  1 396;42,7;  1 242;65,7
2104099;Formosa da Serra Negra;  2 177;18,5;   207;5,2;   541;14,0;   740;27,6;   689;55,1
2104107;Fortaleza dos Nogueiras;  1 267;15,9;   51;2,0;   269;10,6;   466;24,6;   481;49,6
2104206;Fortuna;  3 088;30,5;   180;6,3;   637;21,8;  1 176;43,5;  1 095;66,7
2104305;Godofredo Viana;  1 233;17,0;   106;4,7;   327;13,2;   441;24,7;   359;48,8
2104404;Gonçalves Dias;  4 196;34,8;   364;11,0;   964;26,4;  1 531;47,7;  1 337;69,6
2104503;Governador Archer;  2 231;31,5;   164;8,0;   535;25,2;   786;43,5;   746;67,3
2104552;Governador Edison Lobão;  2 119;19,6;   119;3,8;   471;12,9;   778;29,4;   751;55,8
2104602;Governador Eugênio Barros;  3 838;35,9;   330;10,8;   912;28,1;  1 379;50,7;  1 217;72,6
2104651;Governador Newton Bello;  2 771;36,2;   288;11,8;   834;33,4;   960;54,3;   689;73,8
2104909;Guimarães;  1 367;15,8;   79;3,3;   206;8,0;   416;19,1;   666;43,4
2105153;Igarapé do Meio;  2 313;28,4;   204;7,7;   513;20,1;   846;44,9;   750;71,7
2105203;Igarapé Grande;  2 254;28,6;   145;6,9;   499;20,2;   829;39,8;   781;63,5
2105351;Itaipava do Grajaú;  3 073;34,2;   374;12,0;   918;32,5;  1 014;50,3;   767;74,4
2105476;Jenipapo dos Vieiras;  3 291;34,2;   458;14,5;   979;30,2;   971;47,5;   883;73,8
2105609;Joselândia;  3 546;33,7;   352;11,2;   899;28,2;  1 223;46,4;  1 072;68,6
2105807;Lago do Junco;  2 375;33,0;   173;7,8;   640;28,7;   919;49,4;   643;70,9
2105906;Lago Verde;  3 257;33,0;   224;7,3;   837;27,0;  1 244;52,2;   952;71,6
2105922;Lagoa do Mato;  2 519;33,0;   198;8,5;   647;27,5;   943;49,4;   731;71,1
2105963;Lagoa Grande do Maranhão;  2 334;35,3;   347;15,5;   733;35,6;   795;49,5;   459;65,2
2106003;Lima Campos;  2 539;31,1;   164;7,7;   537;22,6;   932;40,7;   906;65,6
2106102;Loreto;  1 760;22,3;   125;4,9;   357;15,6;   618;31,0;   660;62,0
2106300;Magalhães de Almeida;  3 693;30,5;   338;9,2;   981;24,7;  1 254;44,2;  1 120;68,2
2106326;Maracaçumé;  3 135;25,5;   276;7,1;   792;19,8;  1 091;38,2;   976;63,5
2106375;Maranhãozinho;  2 687;27,6;   304;9,6;   663;21,0;  1 060;43,0;   660;69,0
2106409;Mata Roma;  2 800;28,5;   262;8,5;   692;22,0;   980;42,0;   866;68,2
2106631;Matões do Norte;  3 101;34,0;   283;10,4;   792;24,9;  1 297;58,9;   729;72,8
2106805;Mirinzal;  1 632;16,8;   127;4,5;   299;9,7;   555;23,0;   651;45,9
2107100;Morros;  3 317;29,8;   333;8,6;   947;27,8;  1 146;46,3;   891;64,0
2107209;Nina Rodrigues;  2 165;28,4;   194;7,3;   546;23,2;   826;47,8;   599;69,5
2107357;Nova Olinda do Maranhão;  3 617;28,0;   204;5,1;   780;18,9;  1 406;45,9;  1 227;71,4
2107407;Olho d'Água das Cunhãs;  4 539;34,4;   398;10,9;  1 206;28,2;  1 650;49,1;  1 285;68,2
2107456;Olinda Nova do Maranhão;  2 315;25,9;   264;9,1;   462;16,4;   841;39,9;   748;66,3
2107605;Palmeirândia;  3 397;26,2;   238;6,2;   736;17,6;  1 229;38,9;  1 194;67,1
2107902;Passagem Franca;  4 224;35,4;   364;10,8;  1 138;31,3;  1 523;48,6;  1 199;66,7
2108009;Pastos Bons;  3 014;24,4;   199;5,7;   681;18,0;  1 081;34,1;  1 053;55,9
2108058;Paulino Neves;  2 682;30,1;   259;8,2;   674;26,2;   973;48,5;   776;67,5
2108405;Peri Mirim;  2 246;22,5;   134;4,9;   447;13,9;   834;32,5;   831;56,8
2108801;Pirapemas;  3 355;30,1;   315;9,1;   788;22,7;  1 226;45,4;  1 026;67,6
2108900;Poção de Pedras;  4 440;31,6;   295;7,8;  1 106;24,9;  1 647;44,5;  1 392;65,7
2109205;Presidente Juscelino;  2 012;28,3;   156;6,2;   527;24,4;   756;46,9;   573;69,1
2109270;Presidente Sarney;  3 335;30,4;   301;8,4;   824;24,2;  1 060;44,0;  1 150;71,8
2109304;Presidente Vargas;  1 915;28,8;   158;7,2;   463;23,0;   716;45,0;   578;67,8
2109403;Primeira Cruz;  2 242;26,2;   293;10,5;   659;24,2;   691;35,6;   599;54,3
2110237;Santana do Maranhão;  2 630;34,3;   197;7,8;   700;29,1;   882;53,2;   851;78,8
2110278;Santo Amaro do Maranhão;  2 095;24,5;   202;6,6;   635;23,6;   677;38,3;   581;58,5
2110302;Santo Antônio dos Lopes;  3 077;30,6;   200;7,1;   783;24,5;  1 152;44,4;   942;63,7
2110401;São Benedito do Rio Preto;  3 391;31,0;   381;10,7;   817;25,2;  1 129;44,6;  1 064;67,5
2110856;São Francisco do Brejão;  1 823;26,7;   122;6,3;   453;19,5;   667;39,3;   581;65,5
2110906;São Francisco do Maranhão;  3 056;36,1;   220;9,7;   829;33,1;  1 051;46,7;   956;65,6
2111003;São João Batista;  3 062;22,0;   181;4,7;   590;12,9;  1 074;32,4;  1 217;56,8
2111029;São João do Carú;  2 635;34,9;   305;12,5;   838;32,3;   894;52,2;   598;73,7
2111052;São João do Paraíso;  1 566;21,2;   117;5,7;   336;14,4;   526;27,8;   587;52,8
2111078;São João do Soter;  4 368;39,7;   310;10,2;  1 006;30,8;  1 655;56,9;  1 397;77,6
2111532;São Pedro da Água Branca;  2 264;28,4;   147;6,1;   534;21,2;   813;42,0;   770;72,0
2111607;São Raimundo das Mangabeiras;  2 416;20,2;   134;3,7;   407;12,1;   888;28,4;   987;55,5
2111722;Satubinha;  2 291;30,4;   226;9,2;   717;27,5;   802;48,3;   546;66,9
2111748;Senador Alexandre Costa;  2 320;34,1;   191;8,9;   509;26,2;   854;50,6;   766;74,8
2111763;Senador La Rocque;  3 541;29,6;   274;8,0;   767;20,8;  1 204;40,3;  1 296;68,5
2111789;Serrano do Maranhão;  2 278;32,6;   198;9,7;   579;25,8;   850;48,2;   651;68,5
2111805;Sítio Novo;  2 414;21,0;   230;6,7;   551;15,1;   860;29,2;   773;51,5
2111904;Sucupira do Norte;  1 857;25,9;   144;6,9;   413;20,6;   692;35,0;   608;54,9
2112233;Trizidela do Vale;  3 345;24,8;   226;6,3;   725;16,2;  1 160;34,7;  1 234;60,3
2112852;Vila Nova dos Martírios;  2 079;28,2;   150;6,5;   509;20,6;   807;45,9;   613;72,6
;De 20.001 a 50.000 ;  357 473;26,4;  30 934;7,6;  84 541;19,7;  128 653;38,8;  113 345;61,6
2100204;Alcântara;  3 435;22,4;   204;4,7;   505;10,5;  1 319;33,1;  1 407;63,6
2100303;Aldeias Altas;  5 772;37,7;   630;13,2;  1 500;30,9;  2 138;56,6;  1 504;77,7
2100436;Alto Alegre do Maranhão;  4 843;29,3;   396;7,8;  1 159;21,5;  1 870;45,9;  1 418;70,4
2100477;Alto Alegre do Pindaré;  6 410;32,3;   469;7,6;  1 596;25,5;  2 323;50,0;  2 022;72,9
2100600;Amarante do Maranhão;  6 713;28,4;   705;9,6;  1 711;22,4;  2 321;41,4;  1 976;65,2
2100709;Anajatuba;  4 878;27,3;   313;6,2;  1 055;18,4;  1 776;40,7;  1 734;63,4
2100907;Araioses;  9 682;33,7;  1 062;12,5;  2 613;29,1;  3 127;45,7;  2 880;65,4
2100956;Arame;  6 531;33,0;   858;12,9;  1 923;30,1;  2 178;49,0;  1 572;69,8
2101004;Arari;  4 407;22,0;   370;6,2;   918;14,4;  1 685;33,8;  1 434;54,0
2101905;Bequimão;  3 529;24,2;   172;4,3;   526;12,3;  1 243;33,3;  1 588;63,6
2102002;Bom Jardim;  8 055;31,8;   751;10,0;  2 032;25,6;  2 868;45,7;  2 404;67,9
2102036;Bom Jesus das Selvas;  5 041;27,4;   567;9,1;  1 380;21,6;  1 944;47,0;  1 150;68,6
2102101;Brejo;  6 622;29,9;   538;8,4;  1 809;25,3;  2 335;43,4;  1 940;61,2
2102200;Buriti;  5 114;30,3;   437;8,2;  1 279;24,8;  1 869;45,6;  1 529;65,6
2102309;Buriti Bravo;  4 664;30,4;   346;7,7;  1 008;23,3;  1 724;42,9;  1 586;64,4
2102705;Cantanhede;  3 903;28,9;   327;7,6;   901;20,8;  1 494;45,3;  1 181;73,1
2102804;Carolina;  2 514;15,1;   143;3,2;   446;8,9;   841;19,0;  1 084;39,3
2102903;Carutapera;  2 819;19,6;   267;5,5;   722;15,4;   963;30,1;   867;51,9
2103406;Coelho Neto;  9 034;29,0;   571;6,1;  1 998;21,0;  3 562;43,5;  2 903;70,2
2103505;Colinas;  7 901;29,8;   801;9,6;  2 097;25,5;  2 877;44,0;  2 126;63,0
2103703;Cururupu;  3 961;17,4;   242;4,0;   771;10,9;  1 426;23,6;  1 522;42,1
2103802;Dom Pedro;  3 876;24,2;   234;5,4;   819;15,8;  1 451;35,4;  1 372;58,3
2104057;Estreito;  3 840;15,2;   359;4,7;   896;9,8;  1 428;23,6;  1 157;46,1
2104677;Governador Nunes Freire;  4 050;25,4;   356;6,7;   997;19,3;  1 535;41,1;  1 162;68,6
2105005;Humberto de Campos;  3 734;23,6;   427;8,2;  1 033;21,0;  1 224;33,9;  1 050;50,7
2105104;Icatu;  3 544;22,1;   190;3,7;   796;16,2;  1 319;35,6;  1 239;55,7
2105427;Itinga do Maranhão;  3 948;23,5;   255;5,3;   932;16,4;  1 600;36,4;  1 161;61,3
2105500;João Lisboa;  3 142;22,3;   192;4,8;   597;12,9;  1 081;31,9;  1 272;62,0
2105708;Lago da Pedra;  9 584;30,6;   796;8,4;  2 480;25,4;  3 450;45,0;  2 858;64,4
2106508;Matinha;  2 846;18,8;   233;5,2;   570;11,7;  1 026;27,1;  1 017;49,6
2106607;Matões;  7 181;35,7;   573;9,9;  1 704;28,1;  2 608;51,7;  2 296;72,4
