;Tabela 2 - População residente, total e respectiva distribuição percentual, ;;;;;;;;
; por situação do domicílio e grupos de idade, segundo os municípios e;;;;;;;;
;as classes de tamanho da população dos municípios - Maranhão - 2010;;;;;;;;
;;;;;;;;(continuação);
Código do Município;Municípios e classes de tamanho da população dos municípios (habitantes);População residente;;;;;;;
;;Total;Distribuição percentual, por grupos de idade (%);;;;;;
;;;0 a 5 anos;6 a 14 anos;15 a 24 anos;25 a 39 anos;40 a 59 anos;60 anos ou mais;
2107456;Olinda Nova do Maranhão;  5 981;12,0;18,7;22,4;22,9;15,6;8,3;
2107605;Palmeirândia;  3 459;10,5;17,3;20,4;23,5;17,5;10,8;
2107902;Passagem Franca;  10 464;11,4;19,1;19,9;21,2;17,6;10,8;
2108009;Pastos Bons;  12 307;12,5;19,6;20,0;21,0;16,9;10,1;
2108058;Paulino Neves;  4 654;12,3;20,5;23,8;20,5;15,0;8,0;
2108405;Peri Mirim;  3 668;8,5;14,9;19,3;25,7;19,7;12,1;
2108801;Pirapemas;  11 146;13,4;20,5;20,3;20,7;15,3;9,9;
2108900;Poção de Pedras;  8 378;10,0;16,9;19,1;22,4;19,0;12,6;
2109205;Presidente Juscelino;  4 120;12,9;21,4;24,4;19,9;14,2;7,4;
2109270;Presidente Sarney;  4 288;12,6;21,0;20,6;22,4;13,4;10,1;
2109304;Presidente Vargas;  4 581;13,8;21,4;21,0;19,5;16,0;8,4;
2109403;Primeira Cruz;  4 289;11,8;20,3;21,6;22,0;15,6;8,8;
2110237;Santana do Maranhão;  1 842;11,8;21,8;19,3;23,8;14,7;8,6;
2110278;Santo Amaro do Maranhão;  3 630;12,6;21,9;21,9;20,7;13,9;9,0;
2110302;Santo Antônio dos Lopes;  5 732;9,9;17,3;19,5;22,7;18,8;11,9;
2110401;São Benedito do Rio Preto;  11 049;13,3;22,6;20,8;19,0;14,7;9,7;
2110856;São Francisco do Brejão;  4 836;10,9;20,3;19,4;22,6;16,8;10,0;
2110906;São Francisco do Maranhão;  4 104;9,6;18,1;19,4;20,4;18,7;13,7;
2111003;São João Batista;  5 344;10,5;17,9;18,5;25,1;17,0;11,0;
2111029;São João do Carú;  6 323;14,1;23,7;20,1;20,8;13,4;7,9;
2111052;São João do Paraíso;  5 276;10,6;19,7;20,1;22,0;16,9;10,8;
2111078;São João do Soter;  6 646;14,4;21,4;17,8;19,9;15,9;10,7;
2111532;São Pedro da Água Branca;  10 712;12,9;20,5;20,3;21,2;16,1;9,1;
2111607;São Raimundo das Mangabeiras;  12 533;11,4;19,6;21,5;19,8;17,5;10,1;
2111722;Satubinha;  3 634;14,6;22,5;20,1;22,3;13,2;7,3;
2111748;Senador Alexandre Costa;  6 164;12,2;20,8;20,3;19,7;16,8;10,3;
2111763;Senador La Rocque;  8 739;11,8;19,8;19,7;20,4;16,8;11,5;
2111789;Serrano do Maranhão;  4 227;12,9;22,1;18,5;21,7;16,1;8,8;
2111805;Sítio Novo;  5 139;10,5;17,8;21,2;22,5;17,7;10,3;
2111904;Sucupira do Norte;  4 944;12,2;19,0;20,5;19,7;17,7;10,8;
2112233;Trizidela do Vale;  16 170;11,2;17,1;19,3;23,7;17,7;11,1;
2112852;Vila Nova dos Martírios;  6 188;13,0;22,7;19,8;22,3;15,2;7,0;
;De 20.001 a 50.000 ; 1 093 245;11,7;19,3;20,6;22,3;16,6;9,5;
2100204;Alcântara;  6 399;10,2;17,1;22,3;23,8;18,3;8,3;
2100303;Aldeias Altas;  13 634;14,4;20,1;21,0;21,6;15,1;7,8;
2100436;Alto Alegre do Maranhão;  19 374;12,3;19,5;20,8;22,2;16,6;8,5;
2100477;Alto Alegre do Pindaré;  9 829;12,8;20,8;20,2;21,2;15,1;10,0;
2100600;Amarante do Maranhão;  15 004;13,3;21,2;20,6;21,2;15,1;8,6;
2100709;Anajatuba;  7 015;9,2;16,7;18,5;25,4;19,2;11,0;
2100907;Araioses;  12 045;10,9;19,2;19,3;23,3;16,5;10,7;
2100956;Arame;  12 551;12,3;21,3;21,9;20,4;15,1;9,0;
2101004;Arari;  17 483;10,2;17,7;20,4;23,6;18,1;10,0;
2101905;Bequimão;  6 606;10,6;16,6;20,1;23,4;17,7;11,6;
2102002;Bom Jardim;  16 386;12,1;20,2;20,1;20,8;15,6;11,2;
2102036;Bom Jesus das Selvas;  13 431;14,7;21,4;21,1;22,3;14,1;6,4;
2102101;Brejo;  12 340;12,5;18,1;20,0;22,5;16,7;10,2;
2102200;Buriti;  8 399;13,1;20,4;20,1;21,6;14,9;9,9;
2102309;Buriti Bravo;  17 014;11,7;20,2;20,3;19,2;17,4;11,3;
2102705;Cantanhede;  12 959;11,7;21,4;21,3;21,3;15,7;8,6;
2102804;Carolina;  16 237;10,9;18,1;19,6;21,6;17,9;11,9;
2102903;Carutapera;  16 224;12,5;20,8;22,2;21,8;14,7;8,0;
2103406;Coelho Neto;  38 729;12,9;19,4;20,1;20,9;17,7;8,9;
2103505;Colinas;  25 575;11,7;19,3;21,9;21,7;16,4;9,1;
2103703;Cururupu;  22 270;10,0;19,5;19,1;21,6;18,0;11,9;
2103802;Dom Pedro;  15 261;11,1;17,7;19,2;23,7;18,1;10,3;
2104057;Estreito;  25 778;11,9;17,0;22,2;26,2;16,1;6,6;
2104677;Governador Nunes Freire;  15 945;13,2;22,0;21,8;21,7;14,6;6,8;
2105005;Humberto de Campos;  10 506;15,3;23,1;22,1;19,7;12,9;7,0;
2105104;Icatu;  7 816;13,0;21,0;22,0;21,5;14,0;8,6;
2105427;Itinga do Maranhão;  17 640;11,7;19,8;20,0;23,5;17,1;8,0;
2105500;João Lisboa;  15 336;10,7;19,9;19,6;23,0;16,9;10,0;
2105708;Lago da Pedra;  30 046;11,4;19,3;20,2;21,5;16,8;10,9;
2106508;Matinha;  8 883;11,6;17,6;19,9;24,7;17,1;9,0;
2106607;Matões;  13 635;13,5;20,9;19,8;20,6;15,4;9,7;
2106706;Mirador;  9 373;9,7;21,6;21,3;20,8;16,5;10,0;
2106755;Miranda do Norte;  19 519;10,7;18,3;20,8;25,9;16,3;8,0;
2106904;Monção;  11 759;13,6;22,4;21,3;20,0;14,1;8,6;
2107704;Paraibano;  15 746;10,5;18,7;20,7;21,0;18,2;10,9;
2107803;Parnarama;  13 530;12,2;19,4;19,1;22,0;16,8;10,6;
2108108;Paulo Ramos;  10 825;12,5;20,0;20,4;20,3;16,3;10,5;
2108207;Pedreiras;  32 937;10,7;16,3;19,2;23,7;18,8;11,3;
2108256;Pedro do Rosário;  5 890;14,3;21,6;21,5;22,0;13,9;6,7;
2108306;Penalva;  16 593;11,8;20,7;21,5;20,9;15,2;9,9;
2108454;Peritoró;  7 752;13,0;19,5;19,2;22,1;16,7;9,6;
2108504;Pindaré-Mirim;  22 417;12,0;19,3;19,8;22,0;16,5;10,3;
2108702;Pio XII;  12 459;11,8;19,9;19,7;20,5;17,2;11,0;
2109007;Porto Franco;  16 866;11,3;18,4;21,0;24,1;16,7;8,6;
2109106;Presidente Dutra;  32 000;10,7;17,4;20,6;24,0;18,4;8,9;
2109452;Raposa;  16 675;11,1;20,3;21,2;25,6;15,8;6,1;
2109502;Riachão;  10 205;12,2;19,4;19,0;21,6;17,1;10,6;
2109601;Rosário;  23 252;10,6;18,1;21,7;23,1;17,5;9,0;
2109809;Santa Helena;  19 578;10,8;18,7;21,2;23,3;16,0;9,9;
2110039;Santa Luzia do Paruá;  12 591;11,0;19,4;21,5;23,0;15,7;9,4;
2110104;Santa Quitéria do Maranhão;  14 141;11,8;20,7;21,1;21,3;16,2;8,9;
2110203;Santa Rita;  14 915;10,6;17,8;22,1;24,5;16,3;8,7;
2110500;São Bento;  23 508;9,7;16,6;20,6;25,0;18,7;9,5;
2110609;São Bernardo;  11 800;12,6;19,8;20,5;22,7;15,5;9,0;
2110708;São Domingos do Maranhão;  17 313;11,1;18,5;18,9;23,2;17,4;11,0;
2111102;São João dos Patos;  20 567;10,6;17,0;19,7;21,4;19,4;11,9;
2111409;São Luís Gonzaga do Maranhão;  7 896;11,0;19,5;19,4;21,6;17,2;11,4;
2111508;São Mateus do Maranhão;  28 712;11,6;19,3;20,0;20,7;18,0;10,5;
2111706;São Vicente Ferrer;  5 431;11,0;18,1;21,1;23,5;17,3;9,0;
2112100;Timbiras;  17 471;12,0;20,6;21,1;19,9;16,2;10,2;
2112308;Tuntum;  17 927;10,5;18,1;19,2;22,1;18,1;12,1;
2112407;Turiaçu;  10 931;12,6;20,4;21,6;22,6;14,6;8,3;
2112456;Turilândia;  10 353;14,1;20,3;21,2;21,3;15,0;8,1;
2112605;Urbano Santos;  17 374;13,8;22,6;22,7;20,5;13,2;7,2;
2112704;Vargem Grande;  26 687;12,6;21,0;21,7;21,4;14,4;9,0;
2112803;Viana;  26 915;11,1;19,1;20,4;23,3;16,7;9,4;
2112902;Vitória do Mearim;  14 811;10,7;18,6;19,9;22,6;17,9;10,3;
2113009;Vitorino Freire;  16 176;10,6;18,8;19,0;21,5;17,9;12,3;
;De 50.001 a 100.000 ;  544 926;11,9;19,3;20,9;23,0;16,3;8,7;
2101400;Balsas;  72 771;12,2;19,4;21,7;25,2;15,6;5,9;
2101608;Barra do Corda;  51 648;11,2;18,6;20,7;21,9;16,9;10,6;
2101707;Barreirinhas;  22 053;13,2;19,7;23,0;23,4;14,2;6,5;
2102325;Buriticupu;  35 789;13,9;22,0;21,6;22,1;14,2;6,3;
2103208;Chapadinha;  52 882;12,1;19,3;21,3;22,0;16,2;9,2;
2103604;Coroatá;  43 057;11,6;19,2;19,4;22,0;17,4;10,5;
2104800;Grajaú;  37 041;13,0;19,8;22,4;22,9;14,4;7,5;
2105401;Itapecuru Mirim;  34 668;12,3;19,4;21,1;22,3;16,3;8,6;
2108603;Pinheiro;  46 487;9,7;17,1;20,9;24,0;18,5;9,8;
2109908;Santa Inês;  73 197;11,3;18,7;19,3;23,9;17,4;9,4;
2110005;Santa Luzia;  25 789;12,3;20,1;19,7;21,4;15,7;10,8;
2112506;Tutóia;  18 680;12,5;19,6;22,5;22,1;15,7;7,6;
2114007;Zé Doca;  30 864;11,4;19,4;20,1;22,7;16,1;10,3;
;De 100.001 a 500.000 ;  841 876;10,5;17,5;20,3;24,7;18,4;8,6;
2100055;Açailândia;  78 237;11,5;18,8;21,1;24,8;17,2;6,8;
2101202;Bacabal;  77 860;10,8;17,7;19,5;23,7;18,3;10,0;
2103000;Caxias;  118 534;11,1;17,5;20,1;23,0;18,0;10,3;
2103307;Codó;  81 045;11,6;18,3;20,0;21,3;17,5;11,3;
2105302;Imperatriz;  234 547;10,0;16,8;20,4;25,7;19,0;8,1;
2107506;Paço do Lumiar;  78 811;9,3;16,1;20,4;28,4;19,8;6,0;
2111201;São José de Ribamar;  37 709;10,6;17,2;22,4;24,5;17,2;8,0;
2112209;Timon;  135 133;10,5;18,1;20,0;25,2;18,2;8,1;
;Mais de 500.000 ;  958 522;8,8;14,5;20,8;27,6;20,5;7,8;
2111300;São Luís;  958 522;8,8;14,5;20,8;27,6;20,5;7,8;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
